time_ax,theoretical_vx
2.90965849999999993,0.585472459098633435
2.913659,0.581090873323474644
2.91765700000000017,0.57670490157656884
2.92165750000000024,0.572317833336726145
2.92765750000000002,0.56354698633585143
2.94565699999999975,0.532845184107510805
2.96171350000000011,0.52833530865875511
2.96575800000000012,0.523975652742330489
2.96978049999999971,0.519514022982790702
2.9737429999999998,0.515285946218773216
2.97768450000000007,0.510870369162575999
2.98185650000000013,0.506136809154728029
2.99583500000000003,0.480215716130514392
3.00965600000000011,0.475827551397735304
3.01365700000000025,0.471441579650829501
3.01765699999999981,0.467055607903923697
3.02168649999999994,0.462604943073751218
3.02568700000000002,0.458282567917175199
3.03965750000000012,0.431967833928677269
3.05365350000000024,0.427589537632328653
3.05766699999999991,0.423166285125574304
3.06173599999999979,0.41866627811324858
3.06577500000000036,0.414308815182697743
3.06971150000000037,0.410033589222401185
3.07367050000000042,0.405626784109697602
3.08766799999999986,0.379337269458744519
3.10165649999999982,0.374950201218901824
3.10765700000000011,0.366178257725090217
3.11366649999999989,0.361771452612386635
3.11767199999999978,0.35739425280897491
3.12166600000000027,0.353012667033815675
3.13566050000000018,0.326704512002938041
3.14965299999999981,0.322327312199526317
3.15366349999999995,0.317909542157455371
3.15770999999999979,0.313453394862598989
3.16174749999999971,0.30905536169338943
3.16570549999999962,0.304773556775472576
3.18165750000000003,0.274072851040068344
3.19765700000000042,0.26968687929316254
3.20165699999999998,0.265300907546256737
3.20565700000000042,0.260914935799350933
3.20965699999999998,0.25652896405244513
3.21366400000000008,0.252127641404425451
3.21766449999999971,0.247755924065697131
3.23165449999999987,0.221447769034819497
3.24566549999999987,0.217029998992748552
3.24968699999999977,0.212628676344728373
3.25371999999999995,0.208185686965113109
3.25777699999999992,0.20373173265613001
3.26174199999999992,0.199490497976872377
3.27767349999999968,0.168794178213215185
3.2936639999999997,0.164423557367423756
3.29770099999999999,0.159941094242085691
3.301701,0.155651613873612149
3.30565700000000007,0.151265642126706346
3.30966300000000002,0.146866512464559451
3.3136635000000001,0.142492602139957875
3.32765399999999989,0.116185543602017133
3.34167050000000021,0.11175461564470511
3.3456904999999999,0.107369740390736185
3.3497205000000001,0.102916882574689977
3.35377700000000001,0.0984738931950747132
3.35773900000000003,0.0942282725440695551
3.42766549999999981,-0.0548739334849294297
3.49765649999999972,-0.059261001724772111
3.5016569999999998,-0.0636469734716779145
3.5056630000000002,-0.0680461031338243233
3.50966999999999985,-0.0724342678666038825
3.51366449999999997,-0.076805985205332189
3.51766500000000004,-0.0812073078533518677
3.53167549999999997,-0.107530813785343862
3.54571199999999997,-0.111989154066073501
3.54975150000000017,-0.116389380221156788
3.55571750000000009,-0.125072507787093806
3.56171400000000027,-0.129539620011317025
3.56577900000000003,-0.1339869953626798
3.57973150000000029,-0.160137255410668672
3.59365649999999981,-0.164524323650511339
3.59765699999999988,-0.168910295397417143
3.60166249999999977,-0.173308328566626674
3.60566299999999984,-0.177683335384165142
3.60966949999999986,-0.182094526468615764
3.61366949999999987,-0.186455278877976749
3.62766799999999989,-0.21279303921814624
3.6417130000000002,-0.217255765470622919
3.6457550000000003,-0.221657088118643097
3.6497115,-0.225932314078939156
3.65366999999999997,-0.230338022698706346
3.65770999999999979,-0.234791977007688946
3.67169849999999975,-0.261014605589502124
3.68565699999999996,-0.265402770322281212
3.68965750000000003,-0.269787645576250623
3.69367849999999986,-0.274220766519435444
3.69768399999999975,-0.278571650492365985
3.70166299999999993,-0.282946657309904426
3.71565799999999991,-0.309262487791339247
3.73166799999999999,-0.318056361143885524
3.73771049999999994,-0.322513604931678299
3.74174799999999985,-0.32691054160795141
3.7457069999999999,-0.331195636004678384
3.74967149999999982,-0.33560463410325575
3.7537130000000003,-0.34005858841223835
3.7677084999999999,-0.366296567895165404
3.78166449999999976,-0.370663899262147156
3.78569650000000024,-0.375138686936927535
3.78969699999999987,-0.379436939248895155
3.79366450000000022,-0.383839358389852225
3.79766500000000029,-0.388209979235643654
3.81166099999999997,-0.414532388674698771
3.82570250000000023,-0.419002790377732637
3.82971899999999987,-0.423340516435422531
3.83372299999999999,-0.427783505815037823
3.83777999999999997,-0.432237460124020922
3.84174199999999999,-0.436472115845658259
3.84582349999999984,-0.441188131966518571
3.85981549999999984,-0.467156374187011225
3.87365699999999968,-0.471542345933917029
3.87765700000000013,-0.475928317680822832
3.88165699999999969,-0.480314289427728636
3.88766250000000024,-0.489098294343844442
3.8936630000000001,-0.493473301161382882
3.90765750000000001,-0.519788035149880812
3.92166100000000029,-0.524182778840280639
3.92571549999999991,-0.528679496373795743
3.92975399999999997,-0.533039152290219809
3.93374950000000023,-0.537441571431176879
3.93771100000000018,-0.541726665827903853
3.94167049999999985,-0.546124698997113356
3.9556659999999999,-0.572418599619813451
3.96965650000000014,-0.576805667859656146
3.97365700000000022,-0.581191639606561949
3.97765699999999978,-0.585577611353467753
3.98165700000000022,-0.589963583100373556
3.98566299999999973,-0.594362712762519951
3.99966299999999997,-0.620665385328713626
4.01365700000000025,-0.625051357075619873
4.01766000000000023,-0.629443907780146472
4.02166850000000053,-0.633841940949355531
4.0256659999999993,-0.638210368809273731
4.02970649999999964,-0.642702700371042712
4.03370699999999971,-0.64698340879602223
4.04766300000000001,-0.673308011220951075
4.06366199999999989,-0.682068989785394875
4.06965849999999918,-0.686458251011110798
4.07365849999999963,-0.690840933279206482
4.07765700000000031,-0.695226905026112729
4.08166300000000071,-0.699626034688259679
4.09566300000000005,-0.72592870725445291
4.10965899999999973,-0.730319064973105725
4.11366299999999985,-0.73470942269175854
4.11766150000000053,-0.739087718988107656
4.1217024999999996,-0.743571278606381614
4.12578099999999992,-0.748031811872985064
4.13174500000000045,-0.756650246355654921
4.14766550000000045,-0.782945243471291907
4.16165750000000045,-0.787334504697007831
4.16565800000000053,-0.791718283458040406
4.16965699999999995,-0.796104255204945765
4.17366550000000025,-0.800508867331776064
4.17767100000000013,-0.804888260121062071
4.19166249999999962,-0.831192029180192193
4.20565750000000005,-0.835579097420035333
4.20965300000000031,-0.839954104237573773
4.21366200000000024,-0.844370777786707771
4.21771399999999996,-0.848840082996804246
4.22370699999999921,-0.857513342126310363
4.22966599999999993,-0.861908085816710745
4.29766300000000001,-1.00662980256348744
4.3657035000000004,-1.01111994113938275
4.36970400000000048,-1.01540284255023594
4.37365849999999945,-1.01979210377595186
4.37766399999999933,-1.02418684746635114
4.38166299999999964,-1.02856185428388969
4.39565249999999974,-1.0548656233430207
4.4096624999999996,-1.05928558637096537
4.41368300000000069,-1.06368252304723843
4.41771950000000047,-1.06813757384915742
4.42178000000000004,-1.07258714218639395
4.42574000000000023,-1.07682179790803123
4.4396640000000005,-1.10312227748835157
4.45365699999999975,-1.10750824923525792
4.4576570000000002,-1.11189422098216317
4.46165700000000065,-1.11628019272906953
4.46565849999999998,-1.12066945395478545
