time_px,theoretical_px
3.02368674999999998,3.36562867716661973
3.03267225000000007,3.37184729878611344
3.04665549999999996,3.37786248127229749
3.05566024999999986,3.37956973551961681
3.05970150000000007,3.38128244386952614
3.06375550000000008,3.3829646370704376
3.06774325000000037,3.38458714900790802
3.07169100000000039,3.38620174871691892
3.08066925000000014,3.39169551588683094
3.09466224999999984,3.396971191028618
3.10465675000000019,3.39919476168756463
3.11066175000000023,3.40138206857970093
3.11566924999999983,3.40282237769623341
3.11966900000000003,3.40424106031515983
3.12866325000000023,3.40899721134617462
3.14265675,3.41353800024625098
3.15165824999999966,3.41482183519845028
3.1556867500000001,3.41609924026077616
3.15972874999999975,3.41735592981307335
3.16372649999999966,3.418570697242723
3.17368149999999982,3.42318757619145986
3.18965725000000022,3.42753751809419338
3.1996570000000002,3.42860749366787232
3.2036570000000002,3.42965992535456365
3.2076570000000002,3.43069481315426694
3.21166049999999981,3.43171390666329978
3.21566424999999967,3.4327137987651315
3.22465949999999957,3.43599587859836975
3.23865999999999987,3.43906763460228682
3.2476762499999996,3.43993157078372169
3.25170349999999964,3.44078014294733592
3.25574850000000016,3.44161571743303751
3.25975949999999992,3.44241510550526764
3.2697077499999998,3.44534876916462895
3.28566874999999969,3.44801292826503003
3.29568249999999985,3.44866765831430389
3.29970099999999977,3.44929884373053541
3.30367899999999981,3.44990592606290392
3.30766000000000027,3.45050308476855028
3.31166325000000006,3.45108187533753785
3.32065874999999977,3.45289139363653952
3.33466225000000005,3.45448885525758032
3.34368050000000006,3.45492929521321157
3.3477055,3.45535302275848677
3.35174875000000005,3.45576149359944162
3.3557579999999998,3.45614323658977085
3.39270225000000014,3.45751919218488046
3.46266099999999977,3.45352498305974942
3.49965674999999976,3.4532791363823625
3.50366,3.45301535514992164
3.50766650000000002,3.45273390272662217
3.51166724999999991,3.45243583263117415
3.51566475000000001,3.45211976654173336
3.52467024999999978,3.45079760881512376
3.53869375000000019,3.44925696280075034
3.54773175000000007,3.44879569525612384
3.55273450000000013,3.44807541444419519
3.55871575000000018,3.4473120236320236
3.56374650000000015,3.44677640578627598
3.57275525000000016,3.44472452148181851
3.58669400000000005,3.44246406523760529
3.59565674999999985,3.44179711264085464
3.59965974999999982,3.4411117342917108
3.6036627499999998,3.44040966321589314
3.60766624999999985,3.43968893821413646
3.61166949999999964,3.43895183860344344
3.6206687500000001,3.43615739981300905
3.63469050000000005,3.4331373820820823
3.64373400000000025,3.43225033920497857
3.64773324999999993,3.43136489547008106
3.65169075000000021,3.43046182240601372
3.65568999999999988,3.42952225980660685
3.66470424999999977,3.42605446461627627
3.67867774999999986,3.422380466145444
3.68765725,3.42130995151604278
3.69166799999999995,3.42021622260352443
3.69568124999999981,3.41910911759035407
3.69967349999999984,3.41799197691698131
3.70866049999999969,3.41384799342413547
3.72366300000000017,3.40882630603840919
3.73468924999999974,3.4068909840284034
3.73972924999999989,3.40557995903257638
3.74372749999999987,3.40427723785399206
3.74768924999999964,3.40295547301857049
3.75169225000000006,3.40159012656167192
3.76071075000000032,3.39664722976662192
3.77468649999999961,3.39150471962679845
3.7836805,3.39000118161302089
3.78769675000000028,3.38849184171674267
3.79168075000000027,3.38697769236130153
3.79566475000000025,3.3854334006737159
3.80466300000000013,3.37981580958307948
3.8186817500000001,3.37396376747474713
3.82771075000000005,3.37227213152883998
3.83172099999999993,3.37056818123629442
3.83575149999999976,3.3688236287068869
3.8397610000000002,3.36710271503689107
3.84378274999999991,3.36531162988616828
3.85281949999999984,3.35895685172111813
3.86673624999999976,3.35246035255384145
3.87565699999999991,3.35056541122661189
3.87965699999999991,3.34865292601239517
3.88465974999999997,3.34574202237647489
3.89066275000000017,3.34279406194706041
3.90066025000000005,3.33570401906155656
3.91465925000000015,3.32839439641470092
3.9236882500000001,3.32625998136727352
3.92773474999999994,3.32411610598595875
3.9317517500000001,3.32197755312014431
3.93573025000000021,3.31983999063419333
3.93969075000000002,3.3176863168946813
3.94866824999999988,3.30985903052678454
3.96266125000000002,3.30181991946969866
3.97165675000000018,3.29950363535543945
3.975657,3.29717009685351981
3.979657,3.29481901446461167
3.98365999999999998,3.29244680889399843
3.99266299999999985,3.28394161220735947
4.00666000000000011,3.27522533216075606
4.01565850000000069,3.27271445988814724
4.01966424999999994,3.27018251922583092
4.02366724999999992,3.26764000467170179
4.02768624999999947,3.2650522400436901
4.03170674999999967,3.26247254540382858
4.04068499999999986,3.25325955187495008
4.05566250000000039,3.24241721355539969
4.06666024999999998,3.23831402675568203
4.07165849999999985,3.2355594283871012
4.07565774999999952,3.23278833226136886
4.07966000000000051,3.22999444182312079
4.08866300000000038,3.22001555862952227
4.10266099999999945,3.2098247367194741
4.11166099999999979,3.20689174968716895
4.11566224999999974,3.20394526075166519
4.11968200000000007,3.20094954824702604
4.12374174999999976,3.19790779664476554
4.12876300000000018,3.19342083474712712
4.13970525000000045,3.1811652697492323
4.15466150000000045,3.17017959263104698
4.16365775000000049,3.16702109229153983
4.16765750000000068,3.16384624112548352
4.17166124999999965,3.16064622927463912
4.17566825000000019,3.15743102017763322
4.18466674999999988,3.14598541149375421
4.19866000000000028,3.13432218053536893
4.20765525000000018,3.13097488408175728
4.21165750000000028,3.12759865485573973
4.2156880000000001,3.12416820965179243
4.22071049999999914,3.1190551216134117
4.22668649999999957,3.11393210546885468
4.26366449999999997,3.05040462007076041
4.33168325000000021,2.98176026935255223
4.36770375000000044,2.9777067171544771
4.37168124999999996,2.97368262794685467
4.37566124999999939,2.9695890491022543
4.37966349999999949,2.9654845780731045
4.38865775000000014,2.95091152372397358
4.40265750000000011,2.93610189449992731
4.41167275000000014,2.93183419785796806
4.41570125000000058,2.92753165194740728
4.41974975000000025,2.92318544559267668
4.42375999999999969,2.91892961589128941
4.43270200000000081,2.90375284523837962
4.44666050000000013,2.88828616875815891
4.45565700000000042,2.88384736381772377
4.45965699999999998,2.87939101499030059
4.46365775000000031,2.87491543798469884
4.46766124999999992,2.8704177949139571
4.47166525000000004,2.86590595461999298
4.48066374999999972,2.84991583319369202
4.49465649999999961,2.83371507448062898
4.50466325000000012,2.82670160179311214
4.51070050000000045,2.81961361410378286
4.51575449999999989,2.81484526522749334
4.51976449999999996,2.81016784464787595
4.52870699999999982,2.7935289197815778
4.54266699999999979,2.77658188434299324
4.55166674999999987,2.77172137476737701
4.55566224999999925,2.76685555429449792
4.55965774999999951,2.76195999203761433
4.56365800000000021,2.75704749776254143
4.57265800000000056,2.73963885518418948
4.5866579999999999,2.72201529999024006
4.59565749999999973,2.7169637222154841
4.59965724999999992,2.7118927013521259
4.60366549999999997,2.70678434822010505
4.60769674999999967,2.70161924492623573
4.61671299999999984,2.68355251067467648
4.63068524999999998,2.66530765979562423
4.63966724999999958,2.66005456595008205
4.64366725000000002,2.6547984026021596
4.6476620000000004,2.64952408127449068
4.65066024999999961,2.64687724713500439
4.65266025000000027,2.64423936323433351
4.66066000000000003,2.6260035634975103
4.67566024999999996,2.60548415785276166
4.68665874999999943,2.59783722311679011
4.69165549999999953,2.59276216355379496
4.69565350000000059,2.58770198563479825
4.69967624999999956,2.58260466668912292
4.7087374999999998,2.56511491425229643
4.72275799999999979,2.54800883280474455
4.73170124999999953,2.54322291509401577
4.73565999999999931,2.53836845064896988
4.73965850000000088,2.5335254620091896
4.74365975000000084,2.52870425535700383
4.75266824999999926,2.51205736468333152
4.76667624999999973,2.49567517867959321
4.77566700000000033,2.4910352330306833
4.77965800000000041,2.48639427502643029
4.78365799999999997,2.48177327880587928
4.78767549999999975,2.4771321615116384
4.79170099999999977,2.4725330200986706
4.80071524999999966,2.45673081025986484
4.81471324999999961,2.4412052601635601
4.82370500000000035,2.4367841163309838
4.82770499999999991,2.43238293428210905
4.83168100000000056,2.428054051993211
4.83665700000000065,2.42152677629667412
4.84865700000000022,2.40234917532702541
4.86565699999999968,2.38562180744878649
4.87565724999999972,2.38145940952344004
4.87965774999999979,2.37731697837255318
4.88365449999999957,2.37320220528790582
4.88766049999999908,2.36908079116164449
4.89167349999999956,2.3649917145363375
4.90069175000000001,2.3509204073943768
4.91470900000000022,2.33711837980821713
4.92369050000000019,2.3332372873095637
4.92766675000000021,2.32934031096528749
4.93166050000000045,2.32546468997787859
4.93565699999999996,2.32160223654754683
4.94565699999999975,2.30647181136544566
4.96165725000000002,2.29166032185888024
4.97165775000000032,2.28797706912326104
4.97565800000000014,2.2843142385203925
4.97965774999999944,2.28067182256491652
4.98365974999999928,2.27704485974327708
4.98766724999999944,2.27343252931164175
4.99669124999999958,2.26103454085910771
5.01074525000000026,2.24885440748200294
5.02076175000000013,2.24373732155874528
5.02670275000000011,2.23870085563440879
5.03166024999999983,2.23532129628969933
5.03565775000000038,2.23195831037292614
5.03965724999999942,2.22861528124972041
5.04866174999999906,2.21715013970125874
5.06266674999999999,2.20593691292016869
5.07166325000000029,2.20275914212488821
5.0756597499999998,2.19959497062345033
5.07966150000000027,2.19644881349959942
5.08366825000000055,2.19331682847272491
5.1206927499999999,2.14474054568234607
5.19070624999999986,2.10231022893293051
5.22768025000000058,2.09992935362018063
5.23166025000000001,2.09754379149234049
5.23565900000000006,2.09518024832272864
5.23965749999999986,2.0928348929489502
5.24366050000000072,2.09050604125607808
5.25266324999999945,2.08261207354472777
5.2666599999999999,2.0749655294422702
5.27565674999999956,2.07280009584440039
5.27966274999999996,2.07064771044730911
5.28369125000000039,2.06849856801301657
5.28870974999999977,2.06535911068489941
5.2996837499999998,2.05731767438277169
5.31465975000000057,2.05050796701950189
5.32365825000000026,2.04858157332478985
5.32765775000000019,2.04667608952171198
5.33165699999999987,2.04478985267784985
5.33565700000000032,2.04292357761769017
5.3456570000000001,2.03577786591627774
5.36165475000000047,2.02895337285471911
5.37165600000000065,2.02726381476256057
5.37567575000000009,2.02558379203424543
5.37971175000000024,2.02392121093696975
5.38375624999999935,2.02227497292537484
5.38776224999999975,2.02068369216627053
5.39670474999999961,2.01533445633988562
5.41066149999999979,2.01020311932706486
5.41965699999999995,2.00875604172464106
5.42365724999999976,2.0073287500119763
5.42765750000000047,2.00592159847217877
5.43166000000000082,2.00453269971230785
5.44066250000000018,1.99992215474912283
5.45465999999999962,1.99555761362506767
5.46365750000000006,1.99433011813858552
5.46866250000000065,1.992530870021614
5.47469099999999997,1.99076616542493601
5.47973450000000017,1.98960752950373143
5.48873799999999967,1.98584529905054352
5.50269899999999978,1.98232926337180881
5.5116695,1.98134479199393154
5.51566000000000045,1.98037800968594491
5.51965750000000011,1.97942997917128705
5.52366250000000036,1.97849964029772396
5.53266750000000052,1.9754961062553309
5.54670274999999968,1.97272444811000436
5.55573824999999921,1.97195638187850242
5.55969599999999975,1.9712238534326656
5.56365650000000045,1.97049431985824897
5.5676717499999997,1.96978162430904025
5.57172300000000043,1.96908020237051762
5.5807537500000004,1.96691897580077235
5.5947060000000004,1.96500918886868758
5.60366449999999983,1.96448090957210031
5.60765974999999983,1.96397273550508888
5.61165700000000012,1.96348382352034778
5.61567924999999946,1.96300988079374794
5.62470150000000046,1.96161386420240857
5.63967925000000037,1.96034046841896092
5.65070900000000087,1.95989979755326416
5.65575824999999988,1.9596313264042724
5.65970925000000058,1.95938775176887292
5.66367550000000008,1.9591570648379979
5.67368375000000036,1.95855958491080884
5.68967249999999947,1.95828114033032863
5.6996639999999994,1.95823145232844964
5.70365974999999992,1.95820170233141733
5.7076570000000002,1.95819187315551746
5.71165699999999976,1.95820200576331915
5.71565724999999958,1.95823210641215639
5.72465749999999929,1.95858197736604511
5.73865825000000029,1.95917647005894291
5.74765799999999949,1.95936616382572959
5.7516607500000001,1.95957634505115519
5.75566575000000036,1.95980625078546833
5.75968400000000003,1.96005826847284226
5.76870324999999973,1.96117786624924095
5.78268650000000051,1.96253727253207022
5.79166525000000032,1.96294621018357951
5.79466050000000088,1.96315536307294081
5.79665800000000075,1.96336065418326045
5.79968000000000039,1.96375782083301509
5.80470175000000044,1.96430757258664968
5.81567925000000052,1.96549047881774452
5.83065725000000068,1.96631351761405848
5.83965775000000065,1.96653114427776665
5.84365874999999946,1.96673126829397105
5.84765949999999979,1.96691377340481344
5.85166274999999914,1.96707897413551391
5.86069099999999921,1.96744184985014448
5.87471274999999959,1.96758855321346982
5.88368700000000011,1.96761286479433628
5.88766350000000038,1.96761991435084571
5.89168725000000038,1.9676090739309271
5.89571200000000051,1.96758082213440133
5.89968800000000027,1.96753578399941431
5.90866399999999992,1.96716132333477267
5.92266150000000025,1.96657223727208308
5.93165925000000005,1.96638629751662108
5.93565874999999998,1.96618291998787753
